ID,都道府県,JPRAID,遺跡群名,遺跡名,地点地区名,文化層石器文化,所在地,Latitude,Longitude,時期区分
2680,東京都,131880,多摩ニュータウン遺跡群,多摩ニュータウンNo.359遺跡,,Ⅰ層（縄文包含層）,東京都八王子市南大沢4,35.61083333,139.3786111,1
2684,東京都,131884,多摩ニュータウン遺跡群,多摩ニュータウンNo.379遺跡,,Ⅴ層,東京都多摩市聖ヶ丘3・諏訪4,35.62638889,139.4575,1
2687,東京都,131887,多摩ニュータウン遺跡群,多摩ニュータウンNo.384遺跡,,耕作土,東京都稲城市坂浜25号,35.62694444,139.4680556,1
2689,東京都,131889,多摩ニュータウン遺跡群,多摩ニュータウンNo.387遺跡,,Ⅰ～Ⅲ層,東京都八王子市別所1-1,35.62527778,139.3975,1
2692,東京都,131892,多摩ニュータウン遺跡群,多摩ニュータウンNo.388遺跡,,,東京都八王子市松木84-1,35.625,139.3961111,1
2693,東京都,131893,多摩ニュータウン遺跡群,多摩ニュータウンNo.388遺跡,,,東京都八王子市松木84-1他,35.625,139.3961111,1
2697,東京都,131897,多摩ニュータウン遺跡群,多摩ニュータウンNo.392遺跡,,,東京都八王子市別所1,35.62166667,139.3961111,1
2701,東京都,131901,多摩ニュータウン遺跡群,多摩ニュータウンNo.396遺跡,,,東京都八王子市松木753他,35.61805556,139.3875,1
2702,東京都,131902,多摩ニュータウン遺跡群,多摩ニュータウンNo.396遺跡,,,東京都八王子市松木753他,35.61805556,139.3875,1
2703,東京都,131903,多摩ニュータウン遺跡群,多摩ニュータウンNo.400遺跡,,,東京都八王子市松木437,35.62055556,139.3913889,1
2706,東京都,131906,多摩ニュータウン遺跡群,多摩ニュータウンNo.402遺跡,第1次調査区,,東京都八王子市松木205,35.62194444,139.3919444,1
2709,東京都,131909,多摩ニュータウン遺跡群,多摩ニュータウンNo.402遺跡,第2次調査区,,東京都八王子市松木205,35.62222222,139.3919444,1
2711,東京都,131911,多摩ニュータウン遺跡群,多摩ニュータウンNo.402遺跡,第2次調査区,,東京都八王子市松木205,35.62222222,139.3919444,1
2712,東京都,131912,多摩ニュータウン遺跡群,多摩ニュータウンNo.402遺跡,第2次調査区,,東京都八王子市松木205,35.62222222,139.3919444,1
2713,東京都,131913,多摩ニュータウン遺跡群,多摩ニュータウンNo.402遺跡,第2次調査区,,東京都八王子市松木205,35.62222222,139.3919444,1
2714,東京都,131914,多摩ニュータウン遺跡群,多摩ニュータウンNo.406遺跡,,Ⅴ層下部/BB1層,東京都八王子市南大沢5,35.61333333,139.3747222,1
2717,東京都,131917,多摩ニュータウン遺跡群,多摩ニュータウンNo.419・420遺跡,,Ⅰ～Ⅲ層,東京都八王子市堀之内,35.62444444,139.4,1
2720,東京都,131920,多摩ニュータウン遺跡群,多摩ニュータウンNo.421遺跡,第3次調査区,ⅤH層,東京都八王子市堀之内,35.62555556,139.4002778,1
2721,東京都,131921,多摩ニュータウン遺跡群,多摩ニュータウンNo.421遺跡,第4・5次調査区,ⅤH層,東京都八王子市堀之内,35.62555556,139.4002778,1
2722,東京都,131922,多摩ニュータウン遺跡群,多摩ニュータウンNo.424遺跡,第2次調査区,表土/他時代遺構中,東京都八王子市堀之内,35.6275,139.4055556,1
2723,東京都,131923,多摩ニュータウン遺跡群,多摩ニュータウンNo.424遺跡,第4次調査区,ⅤS層,東京都八王子市堀之内,35.62805556,139.4058333,1
2726,東京都,131926,多摩ニュータウン遺跡群,多摩ニュータウンNo.426遺跡,第2次調査区,耕作土/黒色土,東京都八王子市堀之内,35.63,139.4069444,1
2728,東京都,131928,多摩ニュータウン遺跡群,多摩ニュータウンNo.426遺跡,第6次調査区,,東京都八王子市堀之内,35.62916667,139.4063889,1
2730,東京都,131930,多摩ニュータウン遺跡群,多摩ニュータウンNo.426遺跡,第6次調査区,,東京都八王子市堀之内,35.62916667,139.4063889,1
2731,東京都,131931,多摩ニュータウン遺跡群,多摩ニュータウンNo.426遺跡,第6次調査区,表土/Ⅱ層/Ⅲ層,東京都八王子市堀之内,35.62916667,139.4063889,1
2738,東京都,131938,多摩ニュータウン遺跡群,多摩ニュータウンNo.446遺跡,,Ⅴ②層,東京都八王子市東中野,35.63694444,139.4108333,1
2739,東京都,131939,多摩ニュータウン遺跡群,多摩ニュータウンNo.450遺跡,,,東京都多摩市乞田,35.63166667,139.4330556,1
2740,東京都,131940,多摩ニュータウン遺跡群,多摩ニュータウンNo.450遺跡,,縄文包含層,東京都多摩市乞田,35.63166667,139.4330556,1
2742,東京都,131942,多摩ニュータウン遺跡群,多摩ニュータウンNo.450B遺跡,,縄文包含層,東京都多摩市乞田,35.63166667,139.4330556,1
2746,東京都,131946,多摩ニュータウン遺跡群,多摩ニュータウンNo.457遺跡,,Ⅴ層中,東京都多摩市鶴牧1,35.62333333,139.4183333,1
2747,東京都,131947,多摩ニュータウン遺跡群,多摩ニュータウンNo.457遺跡,,ⅤH層,東京都多摩市鶴牧711-2、722、同高岸2046、2124～2129,35.62361111,139.4186111,1
2750,東京都,131950,多摩ニュータウン遺跡群,多摩ニュータウンNo.457遺跡,,他時期と混在,東京都多摩市鶴巻711-2、722、766～768、高岸2046、2124～2129,35.62361111,139.4186111,1
2753,東京都,131953,多摩ニュータウン遺跡群,多摩ニュータウンNo.471・472遺跡,,ⅤH層上位～中位,東京都稲城市若葉台1・2,35.62416667,139.4705556,1
2758,東京都,131958,多摩ニュータウン遺跡群,多摩ニュータウンNo.496遺跡,,,東京都八王子市下柚木1145他,35.62277778,139.3780556,1
2759,東京都,131959,多摩ニュータウン遺跡群,多摩ニュータウンNo.496遺跡,,,東京都八王子市下柚木1145他,35.62277778,139.3780556,1
2760,東京都,131960,多摩ニュータウン遺跡群,多摩ニュータウンNo.496遺跡,,,東京都八王子市下柚木1145他,35.62277778,139.3780556,1
2763,東京都,131963,多摩ニュータウン遺跡群,多摩ニュータウンNo.496遺跡,,単独出土,東京都八王子市下柚木1145他,35.62277778,139.3780556,1
2765,東京都,131965,多摩ニュータウン遺跡群,多摩ニュータウンNo.503遺跡,,ソフトローム層下部～ハードローム層上部,東京都多摩市永山1・2,35.63027778,139.4436111,1
2766,東京都,131966,多摩ニュータウン遺跡群,多摩ニュータウンNo.511遺跡,,Ⅴ3層中～下,東京都多摩市馬引沢2,35.62666667,139.4572222,1
2767,東京都,131967,多摩ニュータウン遺跡群,多摩ニュータウンNo.512遺跡,第1次調査区,Ⅰ層/縄文包含層,東京都八王子市南大沢1,35.62333333,139.3877778,1
2768,東京都,131968,多摩ニュータウン遺跡群,多摩ニュータウンNo.512遺跡,第2次調査区,ⅤH層,東京都八王子市南大沢1,35.62388889,139.3877778,1
2769,東京都,131969,多摩ニュータウン遺跡群,多摩ニュータウンNo.512遺跡,,ⅤH層,東京都八王子市南大沢1,35.62388889,139.3877778,1
2770,東京都,131970,多摩ニュータウン遺跡群,多摩ニュータウンNo.512遺跡,,,東京都八王子市南大沢1,35.62388889,139.3877778,1
2773,東京都,131973,多摩ニュータウン遺跡群,多摩ニュータウンNo.520遺跡,,縄文包含層,東京都多摩市聖ヶ丘5・稲城市若葉台4,35.6275,139.4644444,1
2779,東京都,131979,多摩ニュータウン遺跡群,多摩ニュータウンNo.633遺跡,,黒色土中のロームブロック中,東京都八王子市南大沢1,35.62027778,139.3819444,1
2781,東京都,131981,多摩ニュータウン遺跡群,多摩ニュータウンNo.644遺跡,,,東京都八王子市南大沢3,35.6025,139.3869444,1
2782,東京都,131982,多摩ニュータウン遺跡群,多摩ニュータウンNo.658遺跡,,,東京都八王子市別所2,35.60694444,139.3916667,1
2785,東京都,131985,多摩ニュータウン遺跡群,多摩ニュータウンNo.674遺跡,,,東京都八王子市松木460-1他,35.62027778,139.3913889,1
2786,東京都,131986,多摩ニュータウン遺跡群,多摩ニュータウンNo.681遺跡,,,東京都八王子市松木,35.62388889,139.3947222,1
2790,東京都,131990,多摩ニュータウン遺跡群,多摩ニュータウンNo.722遺跡,,表土層,東京都八王子市東中野,35.63027778,139.4080556,1
2798,東京都,131998,多摩ニュータウン遺跡群,多摩ニュータウンNo.740遺跡,,,東京都多摩市唐木田2,35.61333333,139.4091667,1
2799,東京都,131999,多摩ニュータウン遺跡群,多摩ニュータウンNo.740遺跡,,,東京都多摩市唐木田2,35.61333333,139.4091667,1
2805,東京都,132005,多摩ニュータウン遺跡群,多摩ニュータウンNo.769遺跡,,,東京都多摩市豊ヶ丘1,35.62666667,139.4308333,1
2807,東京都,132007,多摩ニュータウン遺跡群,多摩ニュータウンNo.769遺跡,,,東京都多摩市豊ヶ丘1,35.62666667,139.4308333,1
2808,東京都,132008,多摩ニュータウン遺跡群,多摩ニュータウンNo.769遺跡,,,東京都多摩市豊ヶ丘1,35.62666667,139.4308333,1
2809,東京都,132009,多摩ニュータウン遺跡群,多摩ニュータウンNo.774・775遺跡,,,東京都多摩市豊ヶ丘1,35.62805556,139.4341667,1
2810,東京都,132010,多摩ニュータウン遺跡群,多摩ニュータウンNo.774・775遺跡,,,東京都多摩市豊ヶ丘1,35.62805556,139.4341667,1
2814,東京都,132014,多摩ニュータウン遺跡群,多摩ニュータウンNo.799遺跡,B地点,Ⅰ層,東京都八王子市越野,35.62944444,139.3919444,1
2824,東京都,132024,多摩ニュータウン遺跡群,多摩ニュータウンNo.863遺跡,,Ⅲ層～縄文包含層（プライマリーではない）,東京都稲城市若葉台3,35.625,139.4691667,1
2827,東京都,132027,多摩ニュータウン遺跡群,多摩ニュータウンNo.915遺跡,,第二黒色帯,東京都町田市小山町,35.59888889,139.3797222,1
2828,東京都,132028,多摩ニュータウン遺跡群,多摩ニュータウンNo.920遺跡,,縄文他包含層,東京都町田市小山町,35.60111111,139.3758333,1
2831,東京都,132031,多摩ニュータウン遺跡群,多摩ニュータウンNo.939遺跡,,縄文包含層,東京都町田市小山町,35.60055556,139.3680556,1
2832,東京都,132032,多摩ニュータウン遺跡群,多摩ニュータウンNo.939遺跡,,住居跡包含層他,東京都町田市小山町,35.60055556,139.3680556,1
2833,東京都,132033,多摩ニュータウン遺跡群,多摩ニュータウンNo.947遺跡,,,東京都町田市小山町,35.60361111,139.3625,1
2834,東京都,132034,多摩ニュータウン遺跡群,多摩ニュータウンNo.950遺跡,,ⅤH層下部～Ⅵ層上部,東京都町田市小山,35.60222222,139.3619444,1
2837,東京都,132037,多摩ニュータウン遺跡群,多摩ニュータウンNo.960遺跡,,縄文包含層,東京都町田市小山町,35.60666667,139.3505556,1
2838,東京都,132038,多摩ニュータウン遺跡群,多摩ニュータウンNo.206遺跡,,,東京都八王子市南大沢3・4,35.60555556,139.3794444,1
2841,東京都,132041,多摩ニュータウン遺跡群,多摩ニュータウンNo.309遺跡,,,東京都八王子市鑓水2,35.61333333,139.3569444,1
2842,東京都,132042,多摩ニュータウン遺跡群,多摩ニュータウンNo.309遺跡,,,東京都八王子市鑓水2,35.61333333,139.3569444,1
2843,東京都,132043,多摩ニュータウン遺跡群,多摩ニュータウンNo.309遺跡,,グリッド出土,東京都八王子市鑓水2,35.61333333,139.3569444,1
2849,東京都,132049,多摩ニュータウン遺跡群,多摩ニュータウンNo.200遺跡,第2次調査区,縄文包含層,東京都町田市小山町,35.60055556,139.3822222,1
2851,東京都,132051,川島谷遺跡群,第3地点遺跡,,斜面流れ込み土,東京都町田市薬師台3,35.58222222,139.4533333,1
2854,東京都,132054,三輪南遺跡群,A-8地点遺跡,,,東京都町田市三輪緑山3,35.57555556,139.4880556,1
2856,東京都,132056,,梅坪・沖の前遺跡,第1次調査区,Ⅳ層上部～Ⅴ層,東京都八王子市滝山町1,35.68555556,139.3402778,1
2858,東京都,132058,小山田遺跡群,,No.23,,東京都町田市下小山田町,35.58833333,139.4066667,1
2868,東京都,132068,,No.79遺跡,,,東京都西多摩郡瑞穂町駒形富士山,35.78277778,139.3522222,1
2873,神奈川県,140003,長津田遺跡群,住撰遺跡,,,横浜市緑区長津田町他,35.52583333,139.5,1
2877,神奈川県,140007,長津田遺跡群,宮之前遺跡,,B0,横浜市緑区長津田字宮之前3361他,35.52388889,139.4947222,1
2879,神奈川県,140009,長津田遺跡群,宮之前南遺跡,,,横浜市緑区長津田字玄海田3758他,35.52138889,139.4930556,1
2880,神奈川県,140010,奈良町地区遺跡群,受地だいやま遺跡,,,横浜市緑区奈良270他,35.55194444,139.4872222,1
2882,神奈川県,140013,,能見堂遺跡,,,横浜市緑区佐江戸町876他,35.51555556,139.5547222,1
2888,神奈川県,140019,,三ノ丸遺跡,Ｅ区,L1HU,横浜市緑区川和町2047他池辺町700他,35.53444444,139.5591667,1
2893,神奈川県,140025,霧ヶ丘遺跡群,霧ヶ丘遺跡,第３－４地区,,横浜市緑区十日市場町霧ケ丘,35.52305556,139.4972222,1
2895,神奈川県,140027,霧ヶ丘遺跡群,霧ヶ丘遺跡,第７地区,ソフトローム,横浜市緑区十日市場町霧ケ丘,35.52305556,139.4972222,1
2900,神奈川県,140032,殿屋敷遺跡群,殿屋敷遺跡,Ｃ地区,,横浜市港南区下永谷字角田578-１,35.41388889,139.5636111,1
2901,神奈川県,140033,,東方第７遺跡,,,横浜市緑区東方1938～1948､1991他,35.54916667,139.5913889,1
2905,神奈川県,140037,,けんか山遺跡,,L1HM,横浜市緑区川和町2103他,35.53722222,139.5483333,1
2906,神奈川県,140038,,新羽大竹遺跡,,,横浜市港北区新羽町字大竹,35.52305556,139.4972222,1
2907,神奈川県,140039,,四枚畑遺跡,,L1HU～B1,横浜市都筑区加賀原１丁目１～７,35.52805556,139.5597222,1
2908,神奈川県,140040,,二ノ丸遺跡,,B1直上,横浜市緑区池辺町860他,35.51888889,139.5708333,1
2910,神奈川県,140042,,北川貝塚遺跡,,L1HM/B2U,横浜市都筑区早渕三丁目30付近,35.55111111,139.6033333,1
2911,神奈川県,140043,,川和向原遺跡,,L1HU～B1,横浜市都筑区加賀原１丁目６・７他,35.52805556,139.5597222,1
2912,神奈川県,140044,,石原遺跡,,,横浜市緑区東方町1938他,35.51972222,139.5825,1
2913,神奈川県,140045,,新田遺跡,,,横浜市緑区折本町2277他,35.52222222,139.5961111,1
2914,神奈川県,140046,,上の山遺跡,,,横浜市緑区大熊町892付近,35.52111111,139.6016667,1
2926,神奈川県,140059,,矢指谷遺跡,Ｂ地区,第Ⅲ文化層,横浜市旭区矢指町1197-１他,35.47722222,139.5027778,1
2927,神奈川県,140060,,明神台遺跡,,B3U,横浜市保土ヶ谷区明神台109-１,35.4575,139.5891667,1
2938,神奈川県,140071,,三保天神前遺跡,,相模野第Ⅳ期後半/第Ⅴ期,横浜市緑区三保町1701他,35.51777778,139.5255556,1
2939,神奈川県,140072,,宮沢遺跡,,,横浜市旭区二俣川２丁目42-３,35.46083333,139.5344444,1
2943,神奈川県,140076,,新作池ノ谷遺跡,,,川崎市高津区新作1-19-1他,35.585,139.6102778,1
2946,神奈川県,140079,,下作延神明神社東遺跡,,ソフトローム層面,川崎市高津区下作延511・10他,35.59944444,139.6038889,1
2950,神奈川県,140084,,野川西耕地遺跡,,旧石器／縄文,川崎市宮前区野川3013,35.57416667,139.5986111,1
2955,神奈川県,140090,,新作小高台遺跡,,,川崎市高津区新作1687他,35.5875,139.6111111,1
2968,神奈川県,140103,黒川地区遺跡群,黒川地区遺跡群No.16遺跡,,,川崎市麻生区黒川字柳之町1073-3他,35.61888889,139.4633333,1
2977,神奈川県,140113,,鷲ヶ峰遺跡,第２地点,第Ⅰ文化層,川崎市宮前区菅生ケ丘2174他,35.59611111,139.5402778,1
2978,神奈川県,140114,,鷲ヶ峰遺跡,第２地点,第Ⅱ文化層,川崎市宮前区菅生ケ丘2174他,35.59611111,139.5402778,1
2980,神奈川県,140116,,金程向原遺跡,第Ⅱ地点,,川崎市麻生区金程字西平148他,35.61222222,139.4983333,1
2987,神奈川県,140123,,早野上ノ原遺跡,,B4U,川崎市麻生区早野815他,35.56888889,139.5141667,1
2988,神奈川県,140124,,大塚東遺跡,A地区,,横須賀市長沢字大塚3918-1他,35.22444444,139.6780556,1
2989,神奈川県,140125,,大塚東遺跡,B地区,,横須賀市長沢字大塚3918-1他,35.22416667,139.6780556,1
2992,神奈川県,140128,,打木原遺跡,南地区,長井台地Ⅰ層,横須賀市長井4丁目無番地,35.19361111,139.6111111,1
2993,神奈川県,140129,,打木原遺跡,北地区,長井台地Ⅴa層 姶良Ｔｎ火山灰降灰以前,横須賀市長井4丁目無番地,35.19416667,139.6122222,1
3009,神奈川県,140145,,向原遺跡,,B2L,平塚市上吉沢1714,35.34444444,139.2797222,1
3013,神奈川県,140149,真田・北金目遺跡群,,３区,,平塚市北金目1494・1495番外,35.36361111,139.2833333,1
3015,神奈川県,140151,真田・北金目遺跡群,,４区,黒色土中,平塚市北金目字宮久保1422-2番外,35.3625,139.285,1
3017,神奈川県,140153,真田・北金目遺跡群,,13区,B1L,平塚市北金目字大久保1330-1外,35.36416667,139.2861111,1
3026,神奈川県,140162,,原口遺跡,,Ⅰ,平塚市上吉沢1617外,35.34444444,139.2797222,1
3027,神奈川県,140163,,原口遺跡,,Ⅱ,平塚市上吉沢1617外,35.34444444,139.2797222,1
3031,神奈川県,140167,稲荷台地遺跡群,Ｓ地点遺跡,Ｓ３地点,B1,藤沢市稲荷１丁目・本藤沢４丁目,35.36138889,139.46,1
3032,神奈川県,140168,稲荷台地遺跡群,I地点遺跡,,B1,藤沢市善行坂1-4630-4番地,35.3675,139.4658333,1
3033,神奈川県,140169,,代官山遺跡,,Ⅰ,藤沢市長後1894番地他,35.41888889,139.4544444,1
3034,神奈川県,140170,,代官山遺跡,,Ⅱ,藤沢市長後1894番地他,35.41888889,139.4544444,1
3036,神奈川県,140172,,代官山遺跡,,Ⅳ,藤沢市長後1894番地他,35.41888889,139.4544444,1
3037,神奈川県,140173,,代官山遺跡,,Ⅴ,藤沢市長後1894番地他,35.41888889,139.4544444,1
3038,神奈川県,140174,,代官山遺跡,,Ⅵ,藤沢市長後1894番地他,35.41888889,139.4544444,1
3039,神奈川県,140175,,代官山遺跡,,Ⅶ,藤沢市長後1894番地他,35.41888889,139.4544444,1
3047,神奈川県,140183,,根下遺跡,,Ⅳ,藤沢市大庭字根下1794番地他,35.35444444,139.4541667,1
3051,神奈川県,140187,,南鍛冶山遺跡,,Ⅱ,藤沢市石川205番地他,35.37416667,139.4530556,1
3052,神奈川県,140188,,南鍛冶山遺跡,,Ⅲ,藤沢市石川205番地他,35.37416667,139.4530556,1
3053,神奈川県,140189,,南鍛冶山遺跡,,Ⅳ,藤沢市石川205番地他,35.37416667,139.4530556,1
3054,神奈川県,140190,,南鍛冶山遺跡,,Ⅴ,藤沢市石川205番地他,35.37416667,139.4530556,1
3059,神奈川県,140195,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅱ,藤沢市遠藤字刈込5355番地外,35.39083333,139.4236111,1
3060,神奈川県,140196,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅲ,藤沢市遠藤字刈込5355番地外,35.39083333,139.4236111,1
3061,神奈川県,140197,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅳ,藤沢市遠藤字刈込5355番地外,35.39083333,139.4236111,1
3062,神奈川県,140198,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅴ,藤沢市遠藤字刈込5355番地外,35.39083333,139.4236111,1
3063,神奈川県,140199,,慶応義塾湘南藤沢キャンパス内遺跡,,Ⅵ,藤沢市遠藤字刈込5355番地外,35.39083333,139.4236111,1
3068,神奈川県,140204,,今田遺跡,,Ⅱ,藤沢市今田688-1番地,35.39583333,139.4725,1
3069,神奈川県,140205,,今田遺跡,,Ⅲ,藤沢市今田688ｰ1番地,35.39583333,139.4725,1
3071,神奈川県,140207,,藤沢市No.202遺跡,,B1～L2層,藤沢市遠藤5322番地外　慶應義塾藤沢校校地内,35.39083333,139.4236111,1
3073,神奈川県,140209,,南葛野遺跡,,Ⅰ,藤沢市葛野2035-2・1801-1番地他,35.40694444,139.4225,1
3074,神奈川県,140210,,南葛野遺跡,,Ⅱ,藤沢市葛野2035-2・1801-1番地他,35.40694444,139.4225,1
3076,神奈川県,140212,,遠藤山崎遺跡,,B2U～B2L,藤沢市遠藤字山崎4054番地他,35.39194444,139.4327778,1
3081,神奈川県,140217,,善行遺跡,,B1,藤沢市善行坂1-6-1番地他,35.365,139.4633333,1
3082,神奈川県,140218,,藤沢市No.424遺跡,,L2～B2,藤沢市西俣野414-1番地外,35.37944444,139.4858333,1
3084,神奈川県,140220,,藤沢市No.455遺跡,,Ⅰ,藤沢市下土棚1573番地,35.41166667,139.4547222,1
3085,神奈川県,140221,,藤沢市No.455遺跡,,Ⅱ,藤沢市下土棚1573番地,35.41166667,139.4547222,1
3088,神奈川県,140224,用田バイパス関連遺跡群,用田南原遺跡,,Ⅳ,藤沢市用田541番地他,35.40777778,139.4166667,1
3091,神奈川県,140227,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅳ,藤沢市用田655番地他,35.405,139.4155556,1
3092,神奈川県,140228,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅴ,藤沢市用田655番地他,35.405,139.4155556,1
3093,神奈川県,140229,用田バイパス関連遺跡群,用田鳥居前遺跡,,Ⅵ,藤沢市用田655番地他,35.405,139.4155556,1
3095,神奈川県,140231,用田バイパス関連遺跡群,用田大河内遺跡,,Ⅵ,藤沢市用田1534番地他,35.40888889,139.4080556,1
3100,神奈川県,140236,用田バイパス関連遺跡群,葛原滝谷遺跡,,Ⅵ,藤沢市葛原1715番地他,35.40416667,139.4247222,1
3101,神奈川県,140237,,本入こざっ原遺跡,,Ⅰ,藤沢市善行7-1-2番地,35.35972222,139.4761111,1
3102,神奈川県,140238,,本入こざっ原遺跡,,Ⅱ,藤沢市善行7-1-2番地,35.35972222,139.4761111,1
3103,神奈川県,140239,,本入こざっ原遺跡,,Ⅲ,藤沢市善行7-1-2番地,35.35972222,139.4761111,1
3104,神奈川県,140240,,本入こざっ原遺跡,,Ⅳ,藤沢市善行7-1-2番地,35.35972222,139.4761111,1
3107,神奈川県,140243,,藤沢市No.211遺跡,,L2,藤沢市大庭5224-6番地,35.36694444,139.2738889,1
3108,神奈川県,140244,,藤沢市No.419遺跡,第１地点,Ⅰ,藤沢市湘南台7-231-3番地他,35.39805556,139.4755556,1
3109,神奈川県,140245,,藤沢市No.419遺跡,第１地点,Ⅱ,藤沢市湘南台7-231-3番地他,35.39805556,139.4755556,1
3111,神奈川県,140247,,藤沢市No.419遺跡,第２地点,Ⅱ,藤沢市湘南台7-9-9番地他,35.39805556,139.4755556,1
3116,神奈川県,140252,,菖蒲沢大谷遺跡,,Ⅱ,藤沢市菖蒲沢字大谷1232番地他,35.39833333,139.4452778,1
3117,神奈川県,140253,,菖蒲沢大谷遺跡,,Ⅲ,藤沢市菖蒲沢字大谷1232番地他,35.39833333,139.4452778,1
3118,神奈川県,140254,,菖蒲沢大谷遺跡,,Ⅳ,藤沢市菖蒲沢字大谷1232番地他,35.39833333,139.4452778,1
3125,神奈川県,140261,,藤が岡２丁目遺跡,,Ⅰ,藤沢市藤が岡2-4-8番地,35.34888889,139.4894444,1
3128,神奈川県,140264,,御幣山遺跡,,B1,藤沢市藤が岡2-16番地,35.34138889,139.4977778,1
3129,神奈川県,140265,藤沢市北部第二（三地区）土地区画整理事業区域内遺跡群,下土棚諏訪ノ棚地区１区・２区遺跡,,L1H～B1,藤沢市下土棚字諏訪ノ棚2004-1番地,35.40944444,139.4519444,1
3130,神奈川県,140266,藤沢市北部第二（三地区）土地区画整理事業区域内遺跡群,葛原東山田地区遺跡,第１地点,B0～B1,藤沢市下土棚字諏訪ノ棚2004-2番地,35.405,139.4408333,1
3132,神奈川県,140268,藤沢市北部第二（三地区）土地区画整理事業区域内遺跡群,葛原東山田地区遺跡,第４地点,Ⅱ,藤沢市下土棚字諏訪ノ棚2004-2番地,35.405,139.4408333,1
3133,神奈川県,140269,,鍛冶山遺跡,,Ⅰ,藤沢市石川字鍛冶山21番地,35.3775,139.4552778,1
3134,神奈川県,140270,,鍛冶山遺跡,,Ⅱ,藤沢市石川字鍛冶山21番地,35.3775,139.4552778,1
3137,神奈川県,140273,,藤沢市No.221遺跡,,B2,藤沢市亀井野字不動前779-1番地,35.40888889,139.46,1
3140,神奈川県,140276,稲荷台地遺跡群,中郷遺跡,第２地点６区,Ⅱ,藤沢市稲荷1-176-1番地外,35.35305556,139.4630556,1
3152,神奈川県,140288,芹沢配水池関連遺跡群,大島仲ノ谷遺跡,,L1H～L2,茅ヶ崎市堤3573番地先他,35.36944444,139.4111111,1
3156,神奈川県,140292,,釜の上遺跡,,,相模原市相模湖町,35.59666667,139.2183333,1
3158,神奈川県,140294,,橋本遺跡,,Ⅱ,相模原市元橋本町及び橋本7丁目,35.60444444,139.3372222,1
3159,神奈川県,140295,,橋本遺跡,,Ⅲ,相模原市元橋本町及び橋本7丁目,35.60444444,139.3372222,1
3160,神奈川県,140296,,橋本遺跡,,Ⅳ,相模原市元橋本町及び橋本7丁目,35.60444444,139.3372222,1
3161,神奈川県,140297,,橋本遺跡,,Ⅴ,相模原市元橋本町及び橋本7丁目,35.60444444,139.3372222,1
3162,神奈川県,140298,,橋本遺跡,,Ⅵ,相模原市元橋本町及び橋本7丁目,35.60444444,139.3372222,1
3164,神奈川県,140300,,矢掛・久保遺跡,,Ⅱ,相模原市東橋本4-2-8,35.59694444,139.3616667,1
3167,神奈川県,140303,,下九沢山谷遺跡,,Ⅱ,相模原市字下久沢山谷,35.57611111,139.3355556,1
3168,神奈川県,140304,,下九沢山谷遺跡,,Ⅲ,相模原市字下久沢山谷,35.57611111,139.3355556,1
3169,神奈川県,140305,,下九沢山谷遺跡,,Ⅳ,相模原市字下九沢山谷,35.57611111,139.3355556,1
3173,神奈川県,140309,,長久保遺跡,,B1,相模原市横山6丁目,35.55972222,139.3652778,1
3176,神奈川県,140312,,上溝６丁目遺跡,,旧,相模原市上溝6-5-1,35.55583333,139.3547222,1
3178,神奈川県,140314,,田名稲荷山遺跡,A地区,Ⅱ,相模原市田名字稲荷山6783－１外,35.54916667,139.3455556,1
3182,神奈川県,140318,,田名稲荷山遺跡,B地区,Ⅲ,相模原市田名字稲荷山6783－１外,35.54916667,139.3455556,1
3187,神奈川県,140323,,当麻亀形遺跡,第2・4次調査区,Ⅱ,相模原市当麻字亀形526-1他,35.53138889,139.3677778,1
3188,神奈川県,140324,,当麻亀形遺跡,第3次調査区,Ⅲ,相模原市当麻字亀形526-1他,35.53138889,139.3677778,1
3189,神奈川県,140325,,当麻亀形遺跡,第4次調査区,Ⅳ,相模原市当麻字亀形526-1他,35.53138889,139.3677778,1
3195,神奈川県,140331,,中村遺跡,E地区,Ⅱ,相模原市上鶴間1884-1,35.53694444,139.4461111,1
3196,神奈川県,140332,,中村遺跡,C地区,Ⅲ,相模原市上鶴間1884-1,35.53694444,139.4461111,1
3197,神奈川県,140333,,中村遺跡,E～G地区,Ⅳ,相模原市上鶴間1884-1,35.53694444,139.4461111,1
3198,神奈川県,140334,,中村遺跡,C地区,Ⅴ（C）,相模原市上鶴間1884-1,35.53694444,139.4461111,1
3199,神奈川県,140335,,中村遺跡,D～F地区,Ⅴ（D～F）,相模原市上鶴間1884-2,35.53694444,139.4461111,1
3202,神奈川県,140338,,古淵Ｂ遺跡,,Ⅰa,相模原市古淵1683-3他,35.55722222,139.4222222,1
3203,神奈川県,140339,,古淵Ｂ遺跡,,Ⅰb,相模原市古淵1683-3他,35.55722222,139.4222222,1
3204,神奈川県,140340,,古淵Ｂ遺跡,,Ⅱa,相模原市古淵1683-3他,35.55722222,139.4222222,1
3205,神奈川県,140341,,古淵Ｂ遺跡,,Ⅱb,相模原市古淵1683-3他,35.55722222,139.4222222,1
